workerid,proliferate.condition,audio,block_order,button_pressed,correct_response,group,internal_node_id,key_press,match_sel,mismatch_sel,normed_midpoint,path,repetition,responses,rt,step,stimulus,test_part,time_elapsed,trial_index,trial_type,type,visual_target,voiced_sel,voiceless_sel,vowel,yes_side,error
36,condition1,BAH_PAH_3_24,coda-onset,,NA,b_group,0.0-426.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_24.wav,1,,1339,24,audio/onset_syllables/BAH_PAH_3_24.wav,test_onset,722739,426,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAA_PAA_3_30,coda-onset,,NA,b_group,0.0-427.0,75,NA,NA,25,audio/onset_syllables/BAA_PAA_3_30.wav,3,,1101,30,audio/onset_syllables/BAA_PAA_3_30.wav,test_onset,724847,427,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAH_PAH_3_22,coda-onset,,NA,b_group,0.0-428.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_22.wav,2,,1019,22,audio/onset_syllables/BAH_PAH_3_22.wav,test_onset,726865,428,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAA_PAA_3_00,coda-onset,,NA,b_group,0.0-429.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_00.wav,1,,659,0,audio/onset_syllables/BAA_PAA_3_00.wav,test_onset,728536,429,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAH_PAH_3_27,coda-onset,,NA,b_group,0.0-430.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_27.wav,3,,680,27,audio/onset_syllables/BAH_PAH_3_27.wav,test_onset,730224,430,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAH_PAH_3_24,coda-onset,,NA,b_group,0.0-431.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_24.wav,3,,741,24,audio/onset_syllables/BAH_PAH_3_24.wav,test_onset,731969,431,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BIH_PIH_1_10,coda-onset,,NA,b_group,0.0-432.0,83,NA,NA,16,audio/onset_syllables/BIH_PIH_1_10.wav,2,,632,10,audio/onset_syllables/BIH_PIH_1_10.wav,test_onset,733605,432,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAA_PAA_3_15,coda-onset,,NA,b_group,0.0-433.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_15.wav,2,,691,15,audio/onset_syllables/BAA_PAA_3_15.wav,test_onset,735310,433,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BUH_PUH_3_20,coda-onset,,NA,b_group,0.0-434.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_20.wav,1,,829,20,audio/onset_syllables/BUH_PUH_3_20.wav,test_onset,737144,434,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BUH_PUH_3_20,coda-onset,,NA,b_group,0.0-435.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_20.wav,2,,589,20,audio/onset_syllables/BUH_PUH_3_20.wav,test_onset,738740,435,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BUH_PUH_3_18,coda-onset,,NA,b_group,0.0-436.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_18.wav,3,,659,18,audio/onset_syllables/BUH_PUH_3_18.wav,test_onset,740413,436,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAH_PAH_3_00,coda-onset,,NA,b_group,0.0-437.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_00.wav,3,,581,0,audio/onset_syllables/BAH_PAH_3_00.wav,test_onset,742006,437,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAH_PAH_3_15,coda-onset,,NA,b_group,0.0-438.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_15.wav,2,,571,15,audio/onset_syllables/BAH_PAH_3_15.wav,test_onset,743589,438,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BIH_PIH_1_24,coda-onset,,NA,b_group,0.0-439.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_24.wav,1,,659,24,audio/onset_syllables/BIH_PIH_1_24.wav,test_onset,745271,439,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAA_PAA_3_20,coda-onset,,NA,b_group,0.0-440.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_20.wav,3,,619,20,audio/onset_syllables/BAA_PAA_3_20.wav,test_onset,746908,440,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BIH_PIH_1_30,coda-onset,,NA,b_group,0.0-441.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_30.wav,1,,560,30,audio/onset_syllables/BIH_PIH_1_30.wav,test_onset,748486,441,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BUH_PUH_3_18,coda-onset,,NA,b_group,0.0-442.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_18.wav,2,,600,18,audio/onset_syllables/BUH_PUH_3_18.wav,test_onset,750098,442,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BIH_PIH_1_20,coda-onset,,NA,b_group,0.0-443.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_20.wav,2,,581,20,audio/onset_syllables/BIH_PIH_1_20.wav,test_onset,751682,443,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BUH_PUH_3_30,coda-onset,,NA,b_group,0.0-444.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_30.wav,2,,531,30,audio/onset_syllables/BUH_PUH_3_30.wav,test_onset,753225,444,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,,,,,,0.0-445.0,32,,,,,,,5357.825,,"<div class=""pre-test-container""><p>Great Job! You finished the Experiment.<br><br>To help us interpret our results, it would be helpful to learn a little more about you. Please answer the following questions if you have time. None of the questions are required.</p></div>",,759596,445,html-keyboard-response,,,,,,,
36,condition1,,,,,,0.0-446.0,,,,,,,"{""hand"":""right"",""audio"":""computer-speaker"",""gender"":""male"",""age"":""42"",""language"":""no""}",11742.905,,,,771601,446,survey-html-form,,,,,,,
36,condition1,,,,,,0.0-447.0,,,,,,,"{""assess"":""yes"",""interruption"":""no"",""interruption-time"":"""",""problems"":"""",""fair-price"":""Yeah"",""comments"":""That was hard! But fun.""}",17896.125,,,,789498,447,survey-html-form,,,,,,,
35,condition1,,,0,,,0.0-0.0,,,,,,,,10691.46,,"<div class =""irb""><img src=""imgs/SUSig_2color_Stree_Stacked_Left.png"" alt=""Stanford University Logo"" class=""logo""><p id=""legal""><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p></div>",,10711,0,html-button-response,,,,,,,
35,condition1,,,,,,0.0-1.0,32,,,,,,,16816.215,,"<div class=""gen_ins""><p>In this experiment, you will hear recordings and will make simple decisions about them.<br><br>IMPORTANT: Please only accept this task if you are listening through headphones and working in a quiet environment.<br><br>Press the space bar to continue.</p></div>",,27529,1,html-keyboard-response,,,,,,,
35,condition1,,,,,,0.0-2.0,32,,,,,,,17894.165,,"<div class=""spec_ins""><p>This experiment has two parts. In this first part, you will see a printed word, and then hear a spoken word.  Sometimes the printed and spoken words will be the same (see FASHION; hear <em>fashion</em>); other times the printed and spoken words will be different (see FASHION; hear <em>turkey</em>).<br><br>YOUR JOB: Decide whether the printed and spoken words are DIFFERENT or the SAME. To do this, place your fingers on the S and K keys.<br><br>If the words are DIFFERENT press the S key.<br><br>If the words are the SAME, press the K key.<br><br>Please answer as quickly and accurately as possible.<br><br>A response cannot be made until the audio has played entirely. Once a selection is made, the slide will advance after a brief pause. If no response is made after several seconds, the slide will advance automatically.<br><br>Please press the space bar to begin.</p></div>",,45425,2,html-keyboard-response,,,,,,,
35,condition1,,,,,,0.0-3.0,,,,,,,,,,audio/filler/Real_1.wav,,46195,3,audio-keyboard-response,,,,,,,
35,condition1,Real,onset-coda,,yes,b_group,0.0-4.0,75,SAME,DIFFERENT,NA,audio/filler/Real_1.wav,NA,,1987.09,NA,"<div class=""big-container""><p class=""exposure-prompt"">Real</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,48184,4,html-keyboard-response,fill_word,Real,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-5.0,,,,,,,,,,audio/filler/Harmony_1.wav,,49890,5,audio-keyboard-response,,,,,,,
35,condition1,Harmony,onset-coda,,no,b_group,0.0-6.0,83,SAME,DIFFERENT,NA,audio/filler/Harmony_1.wav,NA,,1555.875,NA,"<div class=""big-container""><p class=""exposure-prompt"">Habitat</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,51447,6,html-keyboard-response,fill_word,Habitat,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-7.0,,,,,,,,,,audio/filler/Violin_1.wav,,53330,7,audio-keyboard-response,,,,,,,
35,condition1,Violin,onset-coda,,yes,b_group,0.0-8.0,75,SAME,DIFFERENT,NA,audio/filler/Violin_1.wav,NA,,867.235,NA,"<div class=""big-container""><p class=""exposure-prompt"">Violin</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,54199,8,html-keyboard-response,fill_word,Violin,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-9.0,,,,,,,,,,audio/filler/Aisle_1.wav,,55891,9,audio-keyboard-response,,,,,,,
35,condition1,Aisle,onset-coda,,no,b_group,0.0-10.0,83,SAME,DIFFERENT,NA,audio/filler/Aisle_1.wav,NA,,764.365,NA,"<div class=""big-container""><p class=""exposure-prompt"">Outfit</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,56656,10,html-keyboard-response,fill_word,Outfit,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-11.0,,,,,,,,,,audio/ambiguous_b/Biannual_Piannual_3_07.wav,,58440,11,audio-keyboard-response,,,,,,,
35,condition1,Biannual,onset-coda,,yes,b_group,0.0-12.0,75,SAME,DIFFERENT,NA,audio/ambiguous_b/Biannual_Piannual_3_07.wav,NA,,798.655,7,"<div class=""big-container""><p class=""exposure-prompt"">Biannual</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,59239,12,html-keyboard-response,crit_unamb,Biannual,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-13.0,,,,,,,,,,audio/filler/Main_1.wav,,60978,13,audio-keyboard-response,,,,,,,
35,condition1,Main,onset-coda,,no,b_group,0.0-14.0,83,SAME,DIFFERENT,NA,audio/filler/Main_1.wav,NA,,996.57,NA,"<div class=""big-container""><p class=""exposure-prompt"">Maid</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,61976,14,html-keyboard-response,fill_word,Maid,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-15.0,,,,,,,,,,audio/filler/Ruin_1.wav,,63714,15,audio-keyboard-response,,,,,,,
35,condition1,Ruin,onset-coda,,yes,b_group,0.0-16.0,75,SAME,DIFFERENT,NA,audio/filler/Ruin_1.wav,NA,,676.0549999,NA,"<div class=""big-container""><p class=""exposure-prompt"">Ruin</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,64391,16,html-keyboard-response,fill_word,Ruin,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-17.0,,,,,,,,,,audio/ambiguous_b/Brain_Prain_3_19.wav,,65960,17,audio-keyboard-response,,,,,,,
35,condition1,Brain,onset-coda,,yes,b_group,0.0-18.0,75,SAME,DIFFERENT,NA,audio/ambiguous_b/Brain_Prain_3_19.wav,NA,,711.81,19,"<div class=""big-container""><p class=""exposure-prompt"">Brain</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,66672,18,html-keyboard-response,crit_unamb,Brain,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-19.0,,,,,,,,,,audio/ambiguous_b/Barely_Parely_1_15.wav,,68258,19,audio-keyboard-response,,,,,,,
35,condition1,Barely,onset-coda,,yes,b_group,0.0-20.0,75,SAME,DIFFERENT,NA,audio/ambiguous_b/Barely_Parely_1_15.wav,NA,,604.2500001,15,"<div class=""big-container""><p class=""exposure-prompt"">Barely</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,68863,20,html-keyboard-response,crit_unamb,Barely,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-21.0,,,,,,,,,,audio/filler/Ally_1.wav,,70621,21,audio-keyboard-response,,,,,,,
35,condition1,Ally,onset-coda,,no,b_group,0.0-22.0,83,SAME,DIFFERENT,NA,audio/filler/Ally_1.wav,NA,,705.2799999,NA,"<div class=""big-container""><p class=""exposure-prompt"">Agile</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,71327,22,html-keyboard-response,fill_word,Agile,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-23.0,,,,,,,,,,audio/unambiguous_p/Bry_Pry_2_00.wav,,73101,23,audio-keyboard-response,,,,,,,
35,condition1,Pry,onset-coda,,yes,b_group,0.0-24.0,75,SAME,DIFFERENT,NA,audio/unambiguous_p/Bry_Pry_2_00.wav,NA,,729.5949999,0,"<div class=""big-container""><p class=""exposure-prompt"">Pry</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,73831,24,html-keyboard-response,crit_unamb,Pry,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-25.0,,,,,,,,,,audio/filler/Roar_1.wav,,75522,25,audio-keyboard-response,,,,,,,
35,condition1,Roar,onset-coda,,yes,b_group,0.0-26.0,75,SAME,DIFFERENT,NA,audio/filler/Roar_1.wav,NA,,692.1999999,NA,"<div class=""big-container""><p class=""exposure-prompt"">Roar</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,76215,26,html-keyboard-response,fill_word,Roar,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-27.0,,,,,,,,,,audio/filler/Runner_1.wav,,77922,27,audio-keyboard-response,,,,,,,
35,condition1,Runner,onset-coda,,no,b_group,0.0-28.0,83,SAME,DIFFERENT,NA,audio/filler/Runner_1.wav,NA,,621.4649999,NA,"<div class=""big-container""><p class=""exposure-prompt"">River</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,78545,28,html-keyboard-response,fill_word,River,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-29.0,,,,,,,,,,audio/filler/Rally_1.wav,,80285,29,audio-keyboard-response,,,,,,,
35,condition1,Rally,onset-coda,,no,b_group,0.0-30.0,83,SAME,DIFFERENT,NA,audio/filler/Rally_1.wav,NA,,529.5150001,NA,"<div class=""big-container""><p class=""exposure-prompt"">Knowledge</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,80815,30,html-keyboard-response,fill_word,Knowledge,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-31.0,,,,,,,,,,audio/ambiguous_b/Brown_Prown_3_11.wav,,82407,31,audio-keyboard-response,,,,,,,
35,condition1,Brown,onset-coda,,yes,b_group,0.0-32.0,75,SAME,DIFFERENT,NA,audio/ambiguous_b/Brown_Prown_3_11.wav,NA,,815.3549999,11,"<div class=""big-container""><p class=""exposure-prompt"">Brown</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,83223,32,html-keyboard-response,crit_unamb,Brown,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-33.0,,,,,,,,,,audio/filler/Area_1.wav,,84930,33,audio-keyboard-response,,,,,,,
35,condition1,Area,onset-coda,,no,b_group,0.0-34.0,83,SAME,DIFFERENT,NA,audio/filler/Area_1.wav,NA,,428.2600002,NA,"<div class=""big-container""><p class=""exposure-prompt"">Arrogant</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,85359,34,html-keyboard-response,fill_word,Arrogant,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-35.0,,,,,,,,,,audio/ambiguous_b/Burrow_Purrow_3_09.wav,,86984,35,audio-keyboard-response,,,,,,,
35,condition1,Burrow,onset-coda,,yes,b_group,0.0-36.0,75,SAME,DIFFERENT,NA,audio/ambiguous_b/Burrow_Purrow_3_09.wav,NA,,470.795,9,"<div class=""big-container""><p class=""exposure-prompt"">Burrow</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,87455,36,html-keyboard-response,crit_unamb,Burrow,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-37.0,,,,,,,,,,audio/filler/Jewel_1.wav,,89096,37,audio-keyboard-response,,,,,,,
35,condition1,Jewel,onset-coda,,no,b_group,0.0-38.0,83,SAME,DIFFERENT,NA,audio/filler/Jewel_1.wav,NA,,408.1649999,NA,"<div class=""big-container""><p class=""exposure-prompt"">Tribute</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,89505,38,html-keyboard-response,fill_word,Tribute,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-39.0,,,,,,,,,,audio/filler/Horn_1.wav,,91197,39,audio-keyboard-response,,,,,,,
35,condition1,Horn,onset-coda,,no,b_group,0.0-40.0,83,SAME,DIFFERENT,NA,audio/filler/Horn_1.wav,NA,,425.8949999,NA,"<div class=""big-container""><p class=""exposure-prompt"">Heel</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,91623,40,html-keyboard-response,fill_word,Heel,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-41.0,,,,,,,,,,audio/filler/Low_1.wav,,93282,41,audio-keyboard-response,,,,,,,
35,condition1,Low,onset-coda,,yes,b_group,0.0-42.0,75,SAME,DIFFERENT,NA,audio/filler/Low_1.wav,NA,,444.2350001,NA,"<div class=""big-container""><p class=""exposure-prompt"">Low</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,93727,42,html-keyboard-response,fill_word,Low,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-43.0,,,,,,,,,,audio/filler/Shell_1.wav,,95512,43,audio-keyboard-response,,,,,,,
35,condition1,Shell,onset-coda,,no,b_group,0.0-44.0,83,SAME,DIFFERENT,NA,audio/filler/Shell_1.wav,NA,,438.8850001,NA,"<div class=""big-container""><p class=""exposure-prompt"">Major</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,95951,44,html-keyboard-response,fill_word,Major,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-45.0,,,,,,,,,,audio/filler/Swear_1.wav,,97805,45,audio-keyboard-response,,,,,,,
35,condition1,Swear,onset-coda,,no,b_group,0.0-46.0,83,SAME,DIFFERENT,NA,audio/filler/Swear_1.wav,NA,,505.835,NA,"<div class=""big-container""><p class=""exposure-prompt"">Remark</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,98312,46,html-keyboard-response,fill_word,Remark,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-47.0,,,,,,,,,,audio/filler/Hang_1.wav,,99976,47,audio-keyboard-response,,,,,,,
35,condition1,Hang,onset-coda,,yes,b_group,0.0-48.0,75,SAME,DIFFERENT,NA,audio/filler/Hang_1.wav,NA,,496.2300002,NA,"<div class=""big-container""><p class=""exposure-prompt"">Hang</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,100473,48,html-keyboard-response,fill_word,Hang,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-49.0,,,,,,,,,,audio/unambiguous_p/Barallel_Parallel_4_00.wav,,102285,49,audio-keyboard-response,,,,,,,
35,condition1,Parallel,onset-coda,,yes,b_group,0.0-50.0,75,SAME,DIFFERENT,NA,audio/unambiguous_p/Barallel_Parallel_4_00.wav,NA,,377.8549999,0,"<div class=""big-container""><p class=""exposure-prompt"">Parallel</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,102664,50,html-keyboard-response,crit_unamb,Parallel,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-51.0,,,,,,,,,,audio/unambiguous_p/Bolymer_Polymer_2_00.wav,,104429,51,audio-keyboard-response,,,,,,,
35,condition1,Polymer,onset-coda,,no,b_group,0.0-52.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Bolymer_Polymer_2_00.wav,NA,,489.82,0,"<div class=""big-container""><p class=""exposure-prompt"">Pottery</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,104920,52,html-keyboard-response,crit_unamb,Pottery,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-53.0,,,,,,,,,,audio/unambiguous_p/Blyer_Plyer_2_00.wav,,106664,53,audio-keyboard-response,,,,,,,
35,condition1,Plyer,onset-coda,,yes,b_group,0.0-54.0,75,SAME,DIFFERENT,NA,audio/unambiguous_p/Blyer_Plyer_2_00.wav,NA,,559.7700002,0,"<div class=""big-container""><p class=""exposure-prompt"">Plyer</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,107224,54,html-keyboard-response,crit_unamb,Plyer,NA,NA,NA,RIGHT,
35,condition1,,,,,,0.0-55.0,,,,,,,,,,audio/filler/Venue_1.wav,,109154,55,audio-keyboard-response,,,,,,,
35,condition1,Venue,onset-coda,,no,b_group,0.0-56.0,83,SAME,DIFFERENT,NA,audio/filler/Venue_1.wav,NA,,436.7199999,NA,"<div class=""big-container""><p class=""exposure-prompt"">Vessel</p><div class=""yes-no""><div class=""option-container""><p>DIFFERENT</p><p>Press S</p></div><div class=""option-container""><p>SAME</p><p>Press K</p></div></div></div>",exposure,109592,56,html-keyboard-response,fill_word,Vessel,NA,NA,NA,RIGHT,
